source,record_id_or_url,title,year,doi,cited_by_count,type,search_topic
crossref,https://doi.org/10.4324/9780203106495-15,The UK and Irish Game Industries: Aphra Kerr,2012,10.4324/9780203106495-15,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003433750-13,Narration,2025,10.1201/9781003433750-13,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003646082-52,Anti-Pattern Risk Deck,2025,10.1201/9781003646082-52,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1037/e689872011-001,"Relationships among problem video-game use, substance-dependence symptoms, concurrent video game and substance use, and growth in use over time",2011,10.1037/e689872011-001,0,dataset,video game gameplay
crossref,https://doi.org/10.4324/9780429351815-7,Therapeutic Use of Video Games,2020,10.4324/9780429351815-7,2,book-chapter,video game gameplay
crossref,https://doi.org/10.1007/978-94-007-4249-9_5,"Untangling Gameplay: An Account of Experience, Activity and Materiality Within Computer Game Play",2012,10.1007/978-94-007-4249-9_5,10,book-chapter,video game gameplay
crossref,https://doi.org/10.1109/cog57401.2023.10333202,Examining the Relationship of Gameplay and Learning in a Narrative-Centered Digital Game for Science Education,2023,10.1109/cog57401.2023.10333202,2,proceedings-article,video game gameplay
crossref,https://doi.org/10.1201/9781003646082-16,Implementing Crisis Management Strategies,2025,10.1201/9781003646082-16,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781315401225-4,3 Environment Shapes,2016,10.1201/9781315401225-4,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003422815-9,Math versus Mentality,2026,10.1201/9781003422815-9,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003422815-34,Choose Your Endgame,2026,10.1201/9781003422815-34,0,book-chapter,video game gameplay
crossref,https://doi.org/10.2139/ssrn.4394581,Game Over an Analysis of How Video Game Loot Boxes and Advertisements Target Children with Potential Solutions,2023,10.2139/ssrn.4394581,0,posted-content,video game gameplay
crossref,https://doi.org/10.7591/9781501746543-007,4. The Production of Communicative Developers in the Affective Game Studio,2020,10.7591/9781501746543-007,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/b10631-5,Video-Game Technologies,2006,10.1201/b10631-5,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003199519-16,Game User Research,2026,10.1201/9781003199519-16,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1109/tg.2024.3355285,Searching Bug Instances in Gameplay Video Repositories,2024,10.1109/tg.2024.3355285,2,journal-article,video game gameplay
crossref,https://doi.org/10.1201/9781315401225-9,8 Player Gestures,2016,10.1201/9781315401225-9,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1609/aiide.v21i1.36843,Learning Finite State Machines with Gameplay Video,2025,10.1609/aiide.v21i1.36843,0,journal-article,video game gameplay
crossref,https://doi.org/10.2307/jj.7249516.11,Glossary:,2023,10.2307/jj.7249516.11,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781315154725-16,Game User Research,2017,10.1201/9781315154725-16,0,book-chapter,video game gameplay
crossref,https://doi.org/10.5117/9789463722957_ch05,Parasocial relationships with nonplayable characters,2025,10.5117/9789463722957_ch05,0,book-chapter,video game gameplay
crossref,https://doi.org/10.31979/etd.87bh-zeeh,VGM-RNN,,10.31979/etd.87bh-zeeh,0,dissertation,video game gameplay
crossref,https://doi.org/10.7551/mitpress/7909.003.0006,"Game Audio Today: Technology, Process, and Aesthetic",2008,10.7551/mitpress/7909.003.0006,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-11,Controllers,2014,10.4324/9780203114261-11,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1093/oxfordhb/9780197556160.013.47,Simulating Sounds of Spectators,2024,10.1093/oxfordhb/9780197556160.013.47,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4017/gt.2018.17.1.006.00,Older adults’ perceived benefts of digital gameplay: Associations with demographics and game use patterns,2018,10.4017/gt.2018.17.1.006.00,4,journal-article,video game gameplay
crossref,https://doi.org/10.1201/9781315154725-12,Game User Experience,2017,10.1201/9781315154725-12,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003433750-19,Puzzles,2025,10.1201/9781003433750-19,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003422815-7,“Ism's” Not Advice,2026,10.1201/9781003422815-7,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-44,Sports,2014,10.4324/9780203114261-44,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-32,Interactivity,2014,10.4324/9780203114261-32,1,book-chapter,video game gameplay
crossref,https://doi.org/10.1037/t94857-000,Action Video Game Elements Scale,2025,10.1037/t94857-000,0,dataset,video game gameplay
crossref,https://doi.org/10.1037/e512802006-006,Psychologists testify at Senate video-game hearing,2006,10.1037/e512802006-006,0,dataset,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-66,Emergence,2014,10.4324/9780203114261-66,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203700457-5,Hyperidentities,2013,10.4324/9780203700457-5,1,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203873700-18,CHAPTER 15 Video Game Uses and Gratifications as Predictors of Use and Game Preference,2012,10.4324/9780203873700-18,8,book-chapter,video game gameplay
crossref,https://doi.org/10.1016/j.physa.2025.131063,Bao game analysis via visibility graphs: A complex network approach to cultural gameplay dynamics,2026,10.1016/j.physa.2025.131063,0,journal-article,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-23,Perspective,2014,10.4324/9780203114261-23,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-12,Emulation,2014,10.4324/9780203114261-12,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-15,Resolution,2014,10.4324/9780203114261-15,0,book-chapter,video game gameplay
crossref,https://doi.org/10.56327/jtksi.v6i1.1308,Analisis Korelasi Desain Karakter Video Game dan Loyalitas Video Game Pada MMO Studi Multi-method,2023,10.56327/jtksi.v6i1.1308,0,journal-article,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-55,Violence,2014,10.4324/9780203114261-55,0,book-chapter,video game gameplay
crossref,https://doi.org/10.31979/etd.avtu-stjj,The Impact of Video Game Play on Attention and Perception,,10.31979/etd.avtu-stjj,0,dissertation,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-19,Conventions,2014,10.4324/9780203114261-19,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-035,Index,2017,10.1515/9781683923244-035,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-54,Retrogaming,2014,10.4324/9780203114261-54,0,book-chapter,video game gameplay
crossref,https://doi.org/10.36227/techrxiv.13075694,The Hidden Potential Within Video Game Consoles,2021,10.36227/techrxiv.13075694,0,posted-content,video game gameplay
crossref,https://doi.org/10.5040/9798400626005.0126,Chocolatier (Video Game),2022,10.5040/9798400626005.0126,0,other,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-59,Femininity,2014,10.4324/9780203114261-59,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1037/t36464-000,Online Video Game Play Questionnaire,2014,10.1037/t36464-000,0,dataset,video game gameplay
crossref,https://doi.org/10.7717/peerj.3508/table-2,Table 2: Pen-and-paper test vs. Episodix video game: administration protocols.,,10.7717/peerj.3508/table-2,0,component,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-002,FOREWORD,2017,10.1515/9781683923244-002,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9781683923237,Video Game Addiction,2018,10.1515/9781683923237,5,edited-book,video game gameplay
crossref,https://doi.org/10.1017/cbo9781316337851.010,"Epilogue: Fun, Play and Music",2016,10.1017/cbo9781316337851.010,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-70,Meaning,2014,10.4324/9780203114261-70,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-51,Education,2014,10.4324/9780203114261-51,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-14,Platforms,2014,10.4324/9780203114261-14,1,book-chapter,video game gameplay
crossref,https://doi.org/10.61173/5q8b3e71,The Impact of Social Game Gameplay Design on Players’ Emotional Connection: A Case Study of “Sky: Children of the Light”,2024,10.61173/5q8b3e71,0,journal-article,video game gameplay
crossref,https://doi.org/10.1201/9781003367116,The Pocket Mentor for Video Game UX UI,2025,10.1201/9781003367116,1,monograph,video game gameplay
crossref,https://doi.org/10.1037/t75608-000,Video Game Pursuit Scale,2020,10.1037/t75608-000,0,dataset,video game gameplay
crossref,https://doi.org/10.1111/bjet.13353,"Understanding computational thinking in the gameplay of the African
                    <i>Songo</i>
                    board game",2023,10.1111/bjet.13353,5,journal-article,video game gameplay
crossref,https://doi.org/10.2307/j.ctv176q4.7,PAUSING AND RESUMING,,10.2307/j.ctv176q4.7,0,book-chapter,video game gameplay
crossref,https://doi.org/10.3998/mpub.12771665.cmp.24,"Video still of a money game between Mestre Cláudio and Onirê, 1",,10.3998/mpub.12771665.cmp.24,0,component,video game gameplay
crossref,https://doi.org/10.1515/9783111379715-012,List of Contributors,2025,10.1515/9783111379715-012,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1093/obo/9780199757824-0227,Video Game Music,2018,10.1093/obo/9780199757824-0227,0,reference-entry,video game gameplay
crossref,https://doi.org/10.1515/9781501746543-007,4. The Production of Communicative Developers in the Affective Game Studio,2020,10.1515/9781501746543-007,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-65,Cognition,2014,10.4324/9780203114261-65,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9780429196539,Professional Techniques for Video Game Writing,2020,10.1201/9780429196539,3,book,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-fm,Frontmatter,2017,10.1515/9781683923244-fm,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-001,Dedication,2017,10.1515/9781683923244-001,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-31,Conflict,2014,10.4324/9780203114261-31,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1109/compsac51774.2021.00028/video,Video for OPUS: an Alternate Reality Game to learn SQL at university,,10.1109/compsac51774.2021.00028/video,0,component,video game gameplay
crossref,https://doi.org/10.1016/j.psychres.2019.01.030,Sleep quality and video game playing: Effect of intensity of video game playing and mental health,2019,10.1016/j.psychres.2019.01.030,58,journal-article,video game gameplay
crossref,https://doi.org/10.1080/10509200214853,Review: The Medium of the Video Game,2002,10.1080/10509200214853,0,journal-article,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-36,Repetition,2014,10.4324/9780203114261-36,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-25,Worlds,2014,10.4324/9780203114261-25,1,book-chapter,video game gameplay
crossref,https://doi.org/10.7717/peerj.10211/table-1,Table 1: Demographic and video game experience information for the two groups.,,10.7717/peerj.10211/table-1,0,component,video game gameplay
crossref,https://doi.org/10.4324/9780203700457,The Video Game Theory Reader,2013,10.4324/9780203700457,15,book,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-13,Interface,2014,10.4324/9780203114261-13,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-43,Simulation,2014,10.4324/9780203114261-43,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-67,Fiction,2014,10.4324/9780203114261-67,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-71,Ethics,2014,10.4324/9780203114261-71,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-27,Casualness,2014,10.4324/9780203114261-27,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4135/9781452299655.n150,"Video Game Platforms, Effects of",2013,10.4135/9781452299655.n150,0,reference-entry,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-58,Community,2014,10.4324/9780203114261-58,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-60,Masculinity,2014,10.4324/9780203114261-60,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-69,Immersion,2014,10.4324/9780203114261-69,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1016/j.entcom.2017.10.005,Personality-based reward contingency selection: A player-centered approach to gameplay customization in a serious game for cognitive training,2018,10.1016/j.entcom.2017.10.005,9,journal-article,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-004,INTRODUCTION,2017,10.1515/9781683923244-004,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-003,ACKNOWLEDGMENTS,2017,10.1515/9781683923244-003,0,book-chapter,video game gameplay
crossref,https://doi.org/10.2307/j.ctv176q4.8,SAVING AND RESTORING,,10.2307/j.ctv176q4.8,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-72,Narratology,2014,10.4324/9780203114261-72,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-28,Challenge,2014,10.4324/9780203114261-28,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1037/t32937-000,Online Video Game Addiction Questionnaire,2012,10.1037/t32937-000,0,dataset,video game gameplay
crossref,https://doi.org/10.21236/ada547670,Active Learning with the CyberCIEGE Video Game,2011,10.21236/ada547670,23,report,video game gameplay
crossref,https://doi.org/10.14418/wes01.1.2465,Keeping “Score”,,10.14418/wes01.1.2465,0,dissertation,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-61,Performance,2014,10.4324/9780203114261-61,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9783111379715-010,Feeling Nature: Ludoaffective Dissonance and Harmony in Survival Video Games,2025,10.1515/9783111379715-010,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-29,Cheating,2014,10.4324/9780203114261-29,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9781683923244-toc,CONTENTS,2017,10.1515/9781683923244-toc,0,book-chapter,video game gameplay
crossref,https://doi.org/10.2139/ssrn.6429218,Video Game Law 2026 Edition,2026,10.2139/ssrn.6429218,0,posted-content,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-33,Ludology,2014,10.4324/9780203114261-33,2,book-chapter,video game gameplay
crossref,https://doi.org/10.14361/9783839443040-006,Underneath and Beyond Mechanics,2018,10.14361/9783839443040-006,5,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003422815-2,Starting Points/Stat Distribution,2026,10.1201/9781003422815-2,0,book-chapter,video game gameplay
crossref,https://doi.org/10.7551/mitpress/7909.001.0001,Game Sound,2008,10.7551/mitpress/7909.001.0001,204,monograph,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-50,Death,2014,10.4324/9780203114261-50,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-40,Adventure,2014,10.4324/9780203114261-40,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-24,Sound,2014,10.4324/9780203114261-24,0,book-chapter,video game gameplay
crossref,https://doi.org/10.64628/ab.kgknemsws,How architecture shapes video game play,2025,10.64628/ab.kgknemsws,0,posted-content,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-63,Sociology,2014,10.4324/9780203114261-63,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-57,Characters,2014,10.4324/9780203114261-57,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1145/3524273.3532898,CGD,2022,10.1145/3524273.3532898,7,proceedings-article,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-39,Action,2014,10.4324/9780203114261-39,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-48,Culture,2014,10.4324/9780203114261-48,0,book-chapter,video game gameplay
crossref,https://doi.org/10.22215/etd/2014-10120,An Examination of Personality Pairings to Improve Video Game Enjoyment,,10.22215/etd/2014-10120,0,dissertation,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-22,Levels,2014,10.4324/9780203114261-22,5,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-21,Dimensionality,2014,10.4324/9780203114261-21,0,book-chapter,video game gameplay
crossref,https://doi.org/10.36227/techrxiv.13075694.v5,The Hidden Potential Within Video Game Consoles,2021,10.36227/techrxiv.13075694.v5,0,posted-content,video game gameplay
crossref,https://doi.org/10.1037/t34464-000,Video Game Sexism Scale,2014,10.1037/t34464-000,5,dataset,video game gameplay
crossref,https://doi.org/10.1145/2658537.2658696,Instructional objectives to core-gameplay,2014,10.1145/2658537.2658696,20,proceedings-article,video game gameplay
crossref,https://doi.org/10.7551/mitpress/7909.003.0010,Conclusion,2008,10.7551/mitpress/7909.003.0010,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1515/9789048551736-015,13. Construction and Negotiation of Entrepreneurial Subjectivities in the Polish Video Game Industry,2021,10.1515/9789048551736-015,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003646082-42,LiveOps and Content Pipeline Risks,2025,10.1201/9781003646082-42,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003433750-21,Open Worlds,2025,10.1201/9781003433750-21,0,book-chapter,video game gameplay
crossref,https://doi.org/10.2307/j.ctt2005rgq.10,VIDEO GAME PARODIES:,,10.2307/j.ctt2005rgq.10,4,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-18,Color,2014,10.4324/9780203114261-18,0,book-chapter,video game gameplay
crossref,https://doi.org/10.58837/chula.is.2020.106,Relationship between online video game influencer’s credibility and purchase intention,,10.58837/chula.is.2020.106,0,dissertation,video game gameplay
crossref,https://doi.org/10.4324/9781315748900-14,Postmodern marketing,2016,10.4324/9781315748900-14,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-34,Objectives,2014,10.4324/9780203114261-34,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-42,Shooting,2014,10.4324/9780203114261-42,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-68,Ideology,2014,10.4324/9780203114261-68,0,book-chapter,video game gameplay
crossref,https://doi.org/10.3998/mpub.12771665.cmp.25,"Video still of a money game between Mestre Cláudio and Onirê, 2",,10.3998/mpub.12771665.cmp.25,0,component,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-47,Convergence,2014,10.4324/9780203114261-47,0,book-chapter,video game gameplay
crossref,https://doi.org/10.17760/d20420742,Me behind the mirror,,10.17760/d20420742,0,dissertation,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-74,Transcendence,2014,10.4324/9780203114261-74,0,book-chapter,video game gameplay
crossref,https://doi.org/10.4324/9780203114261-53,Research,2014,10.4324/9780203114261-53,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1201/9781003646082-25,Reputational and Public Trust Risks,2025,10.1201/9781003646082-25,0,book-chapter,video game gameplay
crossref,https://doi.org/10.7560/791480-011,9 Archetypes on Acid Video Games and Culture,2002,10.7560/791480-011,0,book-chapter,video game gameplay
crossref,https://doi.org/10.5771/9783748947370-215,§ 18 Unpacking the European Video Game Publishing Landscape,2026,10.5771/9783748947370-215,0,book-chapter,video game gameplay
crossref,https://doi.org/10.1057/9780230367333.0007,"War, the Video Game",,10.1057/9780230367333.0007,0,book-chapter,video game gameplay
crossref,https://doi.org/10.2139/ssrn.5913129,A Systematic Review of Research on Player-Game Interaction in Mobile Games,2025,10.2139/ssrn.5913129,0,posted-content,mobile game player
crossref,https://doi.org/10.2139/ssrn.3830877,Flow of the Game: A Hidden Markov Model of Player Engagement in Online Mobile Games,2021,10.2139/ssrn.3830877,2,posted-content,mobile game player
crossref,https://doi.org/10.24912/ki.v3i1.29424,Implementasi Teori Interaksi Simbolik Player Saat Memainkan Game Mobile Legends,2024,10.24912/ki.v3i1.29424,0,journal-article,mobile game player
crossref,https://doi.org/10.1257/rct.5847-1.0,Analysis of player decisions in a mobile game to study the influence of wealth on risk aversion,2020,10.1257/rct.5847-1.0,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5752-1.1,Analysis of player decisions in a mobile game to study the influence of wealth on risk aversion,2020,10.1257/rct.5752-1.1,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5847,Analysis of player decisions in a mobile game to study the influence of wealth on risk aversion,2020,10.1257/rct.5847,0,dataset,mobile game player
crossref,https://doi.org/10.1007/springerreference_57967,Two-Player Game,,10.1007/springerreference_57967,1,reference-entry,mobile game player
crossref,https://doi.org/10.3390/app11104412,Self-Learning Mechanism for Mobile Game Adjustment towards a Player,2021,10.3390/app11104412,2,journal-article,mobile game player
crossref,https://doi.org/10.1257/rct.5752,Analysis of player decisions in a mobile game to study the influence of wealth on risk aversion,2020,10.1257/rct.5752,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5752-1.0,Analysis of player decisions in a mobile game to study the influence of wealth on risk aversion,2020,10.1257/rct.5752-1.0,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5996-2.0,Analysis of player decisions in a mobile game to study the influence of counterfactual thinking on insurance demand,2020,10.1257/rct.5996-2.0,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5996-1.0,Analysis of player decisions in a mobile game to study the influence of counterfactual thinking on insurance demand,2020,10.1257/rct.5996-1.0,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5996-3.0,Analysis of player decisions in a mobile game to study the influence of counterfactual thinking on insurance demand,2020,10.1257/rct.5996-3.0,0,dataset,mobile game player
crossref,https://doi.org/10.1257/rct.5996,Analysis of player decisions in a mobile game to study the influence of counterfactual thinking on insurance demand,2020,10.1257/rct.5996,0,dataset,mobile game player
crossref,https://doi.org/10.33153/acy.v16i2.6235,KAWUNG AND PARANG BATIK PATTERN AS PLAYER UNKNOWN'S BATTLEGROUNDS MOBILE GAME PLAYER COSTUME DESIGN ELEMENTS,2025,10.33153/acy.v16i2.6235,0,journal-article,mobile game player
crossref,https://doi.org/10.51137/wrp.ijmat.2025.glit.45789,In-App Purchase Behaviour and Game Design in Mobile Gaming: A Review of Monetisation and Player Experience,2025,10.51137/wrp.ijmat.2025.glit.45789,2,journal-article,mobile game player
crossref,https://doi.org/10.35760/psi.2022.v15i1.4242,KEPUASAN HIDUP PADA PEMAIN GAME ONLINE PLAYER UNKNOWN’S BATTLEGROUNDS MOBILE (PUBGM),2022,10.35760/psi.2022.v15i1.4242,0,journal-article,mobile game player
crossref,https://doi.org/10.1007/978-94-024-0826-3_10,"Mobile Games in China: Ongoing Industry Transformations, Emerging Game Genres, and Evolving Player Dynamics",2016,10.1007/978-94-024-0826-3_10,5,book-chapter,mobile game player
crossref,https://doi.org/10.4018/978-1-61692-828-5.ch013,Player-Game Interaction Through Affective Sound,,10.4018/978-1-61692-828-5.ch013,25,book-chapter,mobile game player
crossref,https://doi.org/10.35817/publicuho.v8i1.615,PERILAKU TRASH-TALKING PADA GAME ONLINE MOBILE LEGENDS: (Etnografi Virtual pada Player Mobile Legends: Bang Bang),2025,10.35817/publicuho.v8i1.615,0,journal-article,mobile game player
crossref,https://doi.org/10.1016/j.entcom.2012.06.001,Contextual influences on mobile player experience – A game user experience model,2013,10.1016/j.entcom.2012.06.001,78,journal-article,mobile game player
crossref,https://doi.org/10.1109/cgames.2013.6632618,Asymmetric game design and player location: An empirical study on mobile play experiences,2013,10.1109/cgames.2013.6632618,1,proceedings-article,mobile game player
crossref,https://doi.org/10.1093/oed/4854050840,"game-player, n.",2023,10.1093/oed/4854050840,0,book-chapter,mobile game player
crossref,https://doi.org/10.1201/9781003735335-1,The importance of using data in game development,2026,10.1201/9781003735335-1,0,book-chapter,mobile game player
crossref,https://doi.org/10.1109/ausctw.2016.7433609,Game theoretic framework for studying WBAN coexistence: 2-Player game analysis and n-player game estimation,2016,10.1109/ausctw.2016.7433609,12,proceedings-article,mobile game player
crossref,https://doi.org/10.1201/9781003735335,Data Driven Game Development,2026,10.1201/9781003735335,0,monograph,mobile game player
crossref,https://doi.org/10.17918/etd-4488,Avian,,10.17918/etd-4488,0,dissertation,mobile game player
crossref,https://doi.org/10.3390/app13042071,Design of a Hyper-Casual Futsal Mobile Game Using a Machine-Learned AI Agent-Player,2023,10.3390/app13042071,6,journal-article,mobile game player
crossref,https://doi.org/10.1109/icsitech.2016.7852607,Push notification system to mobile game player using distributed event-based system approach,2016,10.1109/icsitech.2016.7852607,4,proceedings-article,mobile game player
crossref,https://doi.org/10.1109/ictc46691.2019.8939920,Player Behavior Analysis for Validation of Mobile Game Update Effectiveness,2019,10.1109/ictc46691.2019.8939920,0,proceedings-article,mobile game player
crossref,https://doi.org/10.31004/jerkin.v4i1.1922,Pengaruh Iklan Dan Electronic Word Of Mouth (E-WOM) Terhadap Keputusan Pembelian Karakter Pada Game Mobile Lagends (Studi Kasus Pada Player Game Mobile Lagends Di Wilayah Bandar Lampung),2025,10.31004/jerkin.v4i1.1922,0,journal-article,mobile game player
crossref,https://doi.org/10.1504/ijwmc.2014.065605,GameFlow experience model: understanding player enjoyment in pervasive adventure geocaching game,2014,10.1504/ijwmc.2014.065605,5,journal-article,mobile game player
crossref,https://doi.org/10.5220/0006417000500060,Game Bot Detection in Online Role Player Game through Behavioural Features,2017,10.5220/0006417000500060,5,proceedings-article,mobile game player
crossref,https://doi.org/10.1201/b14580-20,Physiological Measures for Game Evaluation,2008,10.1201/b14580-20,0,book-chapter,mobile game player
crossref,https://doi.org/10.33795/jip.v7i2.327,Analisis Kecanduan Game Player Unknown’s Battlegrounds (PUBG) Mobile dengan Menggunakan Logika Fuzzy,2021,10.33795/jip.v7i2.327,0,journal-article,mobile game player
crossref,https://doi.org/10.32388/l4np7p.2,A trial-dependent N-player game,2023,10.32388/l4np7p.2,0,posted-content,mobile game player
crossref,https://doi.org/10.1201/b14580-23,17A. Usability for Game Feel,2008,10.1201/b14580-23,0,book-chapter,mobile game player
crossref,https://doi.org/10.1007/11872320_30,My Photos Are My Bullets – Using Camera as the Primary Means of Player-to-Player Interaction in a Mobile Multiplayer Game,2006,10.1007/11872320_30,6,book-chapter,mobile game player
crossref,https://doi.org/10.4324/9781003246268-4,The Player in the Game,2022,10.4324/9781003246268-4,0,book-chapter,mobile game player
crossref,https://doi.org/10.7551/mitpress/14106.003.0006,Player vs. Environment,2023,10.7551/mitpress/14106.003.0006,0,book-chapter,mobile game player
crossref,https://doi.org/10.1504/ijmc.2005.005873,A two-player game system implemented under WAP,2005,10.1504/ijmc.2005.005873,0,journal-article,mobile game player
crossref,https://doi.org/10.1007/979-8-8688-2833-1_12,Protecting Assets and Game Data,2026,10.1007/979-8-8688-2833-1_12,0,book-chapter,mobile game player
crossref,https://doi.org/10.4018/ijgbl.2018040105,Toward a Propensity-Oriented Player Typology in Educational Mobile Games,2018,10.4018/ijgbl.2018040105,4,journal-article,mobile game player
crossref,https://doi.org/10.1201/9781003735335-12,Conclusion,2026,10.1201/9781003735335-12,0,book-chapter,mobile game player
crossref,https://doi.org/10.21009/eips.003.2.06,Hubungan antara Kecanduan Game Player Unknown's Battlegrounds (PUBG) Mobile dengan Perilaku Sosial Remaja di Kelurahan Klender Jakarta Timur,2019,10.21009/eips.003.2.06,0,journal-article,mobile game player
crossref,https://doi.org/10.21125/inted.2022.1119,DESIGN OF A COMPETITIVE MULTI-PLAYER MOBILE GAME TO TRAIN SPATIAL SKILLS,2022,10.21125/inted.2022.1119,0,proceedings-article,mobile game player
crossref,https://doi.org/10.14293/s2199-1006.1.sor-.ppb9rvd.v1,Game Design with RFiD Reader and Disc Tag in Positioning Player In Game World,2022,10.14293/s2199-1006.1.sor-.ppb9rvd.v1,0,posted-content,mobile game player
crossref,https://doi.org/10.30919/es2247,Player Quality of Experience in Hybrid Cloud Edge Player Game Hosting with Engine Agnostic Game Logic Services,2026,10.30919/es2247,0,journal-article,mobile game player
