source,record_id_or_url,title,year,doi,cited_by_count,type,search_topic
crossref,https://doi.org/10.1109/lra.2026.3653285/mm1,Transferring Policy of Offline Reinforcement Learning from Hybrid Dataset to Real World via Progressive Neural Network_supp1-3653285.mp4,,10.1109/lra.2026.3653285/mm1,0,component,reinforcement learning economic policy
crossref,https://doi.org/10.5194/egusphere-egu22-13011,Sustainable Reservoir Operation and Control Using a Deep Reinforcement Learning Policy Gradient Method,2022,10.5194/egusphere-egu22-13011,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2514/6.2023-0967,Optimization of a Robust Reinforcement Learning Policy,2023,10.2514/6.2023-0967,1,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icsssm.2012.6252294,A hybrid reinforcement learning algorithm for policy-based autonomic management,2012,10.1109/icsssm.2012.6252294,1,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5357499,Kl-Regularized Stochastic Policy Gradient for Stable Continuous Control in Off-Policy Reinforcement Learning,2025,10.2139/ssrn.5357499,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-3-030-70388-2_9,Reinforcement Learning with Policy Gradients,2021,10.1007/978-3-030-70388-2_9,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4645453,Deep Reinforcement Learning: Policy Gradients for US Equities Trading,2023,10.2139/ssrn.4645453,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/cloud-summit64795.2025.00038,Task Offloading Using Policy Based Deep Reinforcement Learning,2025,10.1109/cloud-summit64795.2025.00038,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5768582,Proximal Policy Optimization for Intraday Trading of NIFTY Index Call Options: A Deep Reinforcement Learning Study,2025,10.2139/ssrn.5768582,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.23919/acc45564.2020.9147584,Safe Off-policy Reinforcement Learning Using Barrier Functions,2020,10.23919/acc45564.2020.9147584,19,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5074010,Treedqn: Sample-Efficient Off-Policy Reinforcement Learning for Combinatorial Optimization,2024,10.2139/ssrn.5074010,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.7312/columbia/9780231175180.003.0004,The Economic Implications of a Comprehensive Approach to Learning on Industrial Policy,2015,10.7312/columbia/9780231175180.003.0004,6,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.eap.2023.04.005,Approach to learning for assessment in economics,2023,10.1016/j.eap.2023.04.005,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.21203/rs.3.rs-4314484/v1,On-policy Actor-Critic Reinforcement Learning for Multi-UAV Exploration,2024,10.21203/rs.3.rs-4314484/v1,3,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.3390/en19092160,Cooperative Wind Farm Optimization Using Policy Search Reinforcement Learning,2026,10.3390/en19092160,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.36227/techrxiv.177004949.91897305/v1,Adaptive Policy Regularization for Smooth Control in Reinforcement Learning,2026,10.36227/techrxiv.177004949.91897305/v1,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.7358002,Deep Reinforcement Learning and Causal Discovery for Accounting Policy Change: An Explainable Dynamic Impact Assessment Framework,2026,10.2139/ssrn.7358002,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1007/979-8-8688-0273-7_9,Combining Policy Gradient and Q-Learning,2024,10.1007/979-8-8688-0273-7_9,1,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6036976,Learning and Automating Agency Bridge Maintenance Decisions with Policy-Adaptive Reinforcement Learning,2026,10.2139/ssrn.6036976,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6066892,Economic Optimal dispatch of multi-region PV-storage collaborative microgrid based on extended deep reinforcement learning,2026,10.2139/ssrn.6066892,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.geb.2004.08.002,Attainability of boundary points under reinforcement learning,2005,10.1016/j.geb.2004.08.002,58,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1017/9781108955652.016,Reinforcement Learning and Deep Reinforcement Learning,2021,10.1017/9781108955652.016,4,other,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4952921,Deep Reinforcement Learning-Based Trading Decision Models in Smart Economic Management: Cross-Market Forecasting and Optimization,2024,10.2139/ssrn.4952921,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.5220/0012928000003886,Analyzing Exact Output Regions of Reinforcement Learning Policy Neural Networks for High-Dimensional Input-Output Spaces,2024,10.5220/0012928000003886,1,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.resourpol.2023.103363,Crude oil price prediction using deep reinforcement learning,2023,10.1016/j.resourpol.2023.103363,36,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.52843/cassyni.ss11hp,Q-Learning: Model Free Reinforcement Learning and Temporal Difference Learning,2022,10.52843/cassyni.ss11hp,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.7551/mitpress/14207.003.0012,Deep Reinforcement Learning,2023,10.7551/mitpress/14207.003.0012,2,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.neucom.2025.130017,Counterfactual experience augmented off-policy reinforcement learning,2025,10.1016/j.neucom.2025.130017,4,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5371307,Pebsi: Policy-Efficient Branching Variable Selection Via Reinforcement Learning,2025,10.2139/ssrn.5371307,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/wsc57314.2022.10015456,Quantile-Based Policy Optimization for Reinforcement Learning,2022,10.1109/wsc57314.2022.10015456,6,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/access.2023.3347803,Boosting Policy Learning in Reinforcement Learning via Adaptive Intrinsic Reward Regulation,2024,10.1109/access.2023.3347803,13,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.3390/make7030098,MCTS-Based Policy Improvement for Reinforcement Learning,2025,10.3390/make7030098,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/adprl.2014.7010649,On-policy Q-learning for adaptive optimal control,2014,10.1109/adprl.2014.7010649,12,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2514/6.2024-1697,Adversarial Proximal Policy Optimisation for Robust Reinforcement Learning,2024,10.2514/6.2024-1697,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.3390/electronics12010071,High-Level Sensor Models for the Reinforcement Learning Driving Policy Training,2022,10.3390/electronics12010071,1,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6360425,Stabilizing Policy Convergence in 3D Container Loading: A Comparative Study of Classical and Quantum-Enhanced Reinforcement Learning,2026,10.2139/ssrn.6360425,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5296459,A Multi-Agent Reinforcement Learning Architecture for the Melioration of Financial Estimations via Independent Proximal Policy Optimization,2025,10.2139/ssrn.5296459,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2514/6.2008-7281,Reinforcement Learning of a Morphing Airfoil-Policy and Discrete Learning Analysis,2008,10.2514/6.2008-7281,3,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/hpec67600.2025.11196707,Adaptive Policy Synchronization for Scalable Reinforcement Learning,2025,10.1109/hpec67600.2025.11196707,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.52202/068431-0231,Online Reinforcement Learning for Mixed Policy Scopes,2022,10.52202/068431-0231,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.3637255,Reinforcement Machine Learning Robots with the Reset Policy and Leptokurtic Noise,2017,10.2139/ssrn.3637255,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.31234/osf.io/ew58m,Value-free reinforcement learning: Policy optimization as a minimal model of operant behavior,2021,10.31234/osf.io/ew58m,5,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/ijcnn.2019.8851905,Learning Distributed Coordinated Policy in Catching Game with Multi-Agent Reinforcement Learning,2019,10.1109/ijcnn.2019.8851905,1,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5159367,Pebsi: Policy-Efficient Branching Variable Selection Via Reinforcement Learning,2025,10.2139/ssrn.5159367,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.jedc.2026.105355,Gradient-based reinforcement learning for dynamic quantile models,2026,10.1016/j.jedc.2026.105355,2,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1257/pol.20210221,Market Power and Price Exposure: Learning from Changes in Renewable Energy Regulation,2023,10.1257/pol.20210221,14,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.euroecorev.2018.01.009,Observational and reinforcement pattern-learning: An exploratory study,2018,10.1016/j.euroecorev.2018.01.009,6,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/s0165-1889(02)00122-7,Learning competitive pricing strategies by multi-agent reinforcement learning,2003,10.1016/s0165-1889(02)00122-7,59,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.33138/2957-0506.2025.22.485,"A survey of statistical arbitrage pair trading with machine learning, deep learning, and reinforcement learning methods",2025,10.33138/2957-0506.2025.22.485,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.55092/rl20260011,Conformalized proximal policy optimization: statistical uncertainty quantification for principled exploration in reinforcement learning,2026,10.55092/rl20260011,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.neucom.2020.11.072,Learning continuous-time working memory tasks with on-policy neural reinforcement learning,2021,10.1016/j.neucom.2020.11.072,5,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icmlt65785.2025.11193222,An Adaptive Policy Switching Method for Episodic Cumulative Reward in Reinforcement Learning,2025,10.1109/icmlt65785.2025.11193222,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.14428/esann/2023.es2023-92,Policy-Based Reinforcement Learning in the Generalized Rock-Paper-Scissors Game,2023,10.14428/esann/2023.es2023-92,1,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.21203/rs.3.rs-7863374/v1,PEBSI: Policy-Efficient Branching Variable Selection via Reinforcement Learning,2025,10.21203/rs.3.rs-7863374/v1,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/ddcls52934.2021.9455658,Model-based Ensemble Reinforcement Learning with Soft Proximal Policy Optimization,2021,10.1109/ddcls52934.2021.9455658,4,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/s11063-024-11548-6,Adaptive Evolutionary Reinforcement Learning with Policy Direction,2024,10.1007/s11063-024-11548-6,9,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/access.2026.3702722,Preference-Driven Evolutionary Policy Optimization in Multi-Objective Reinforcement Learning,2026,10.1109/access.2026.3702722,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-981-19-7784-8_7,Direct RL with Policy Gradient,2023,10.1007/978-981-19-7784-8_7,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.21203/rs.3.rs-6665562/v1,Adaptive Confidence-Weighted Policy Aggregation: A Novel Method for Federated Reinforcement Learning,2025,10.21203/rs.3.rs-6665562/v1,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.3390/systems11070350,Reinforcement Learning for Optimizing Can-Order Policy with the Rolling Horizon Method,2023,10.3390/systems11070350,4,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icmla55696.2022.00041,Bootstrap Advantage Estimation for Policy Optimization in Reinforcement Learning,2022,10.1109/icmla55696.2022.00041,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icarai67046.2025.11137898,Policy Interpretation for Deep Reinforcement Learning,2025,10.1109/icarai67046.2025.11137898,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.7067220,Robust collaborative policy towards human execution-level uncertainty through worst-case aware reinforcement learning,2026,10.2139/ssrn.7067220,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1016/s0167-2681(02)00152-x,Reinforcement learning in the El Farol model,2003,10.1016/s0167-2681(02)00152-x,18,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-1-4842-6809-4_7,Policy Gradient Algorithms,2021,10.1007/978-1-4842-6809-4_7,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.jedc.2023.104670,A Gradient-based reinforcement learning model of market equilibration,2023,10.1016/j.jedc.2023.104670,1,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/southeastcon63549.2026.11476258,Score-Guided Synthetic Experience Replay for Stable Off-Policy Reinforcement Learning,2026,10.1109/southeastcon63549.2026.11476258,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/ccdc.2018.8408296,Deep reinforcement learning policy in Hex game system,2018,10.1109/ccdc.2018.8408296,6,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icma.2005.1626787,Fuzzy policy gradient reinforcement learning for leader-follower systems,,10.1109/icma.2005.1626787,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.3390/ai3020015,Reinforcement Learning Your Way: Agent Characterization through Policy Regularization,2022,10.3390/ai3020015,6,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.52202/068431-1845,Conservative Dual Policy Optimization for Efficient Model-Based Reinforcement Learning,2022,10.52202/068431-1845,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-1-4842-9606-6_9,Policy Gradient Methods,2023,10.1007/978-1-4842-9606-6_9,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1049/pbce081e_ch5,Generalized policy iteration for continuous-time systems,2012,10.1049/pbce081e_ch5,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5211084,Solving Dynamic Traveling Salesman Problem Using Reinforcement Learning with Augmented Group Relative Policy Optimization,2025,10.2139/ssrn.5211084,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1201/9781439821091-11,Approximate policy search with cross-entropy optimization of basis functions,2017,10.1201/9781439821091-11,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.52202/075280-0601,Policy Optimization for Continuous Reinforcement Learning,2023,10.52202/075280-0601,5,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.15607/rss.2025.xxi.028,RLDG: Robotic Generalist Policy Distillation via Reinforcement Learning,2025,10.15607/rss.2025.xxi.028,7,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.54499/2021.04684.bd,,,10.54499/2021.04684.bd,0,grant,reinforcement learning economic policy
crossref,https://doi.org/10.1109/tmc.2026.3693470/mm1,UAV Carrier Enabled Vehicular Crowdsensing by Multi-Agent Reinforcement Learning with Mutual Policy Divergence and Attentive Memory Update_supp1-3693470.pdf,,10.1109/tmc.2026.3693470/mm1,0,component,reinforcement learning economic policy
crossref,https://doi.org/10.52843/cassyni.kfnzpy,Overview of Deep Reinforcement Learning Methods,2022,10.52843/cassyni.kfnzpy,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icmla55696.2022.00103,Contingency-constrained economic dispatch with safe reinforcement learning,2022,10.1109/icmla55696.2022.00103,6,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/s10489-025-06972-7,Offline-to-online reinforcement learning with policy ensemble and policy-extended value,2025,10.1007/s10489-025-06972-7,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5291590,Optimizing Energy-Efficient Train Speed Profiles in Metro System Digital Twins: An On-Policy Reinforcement Learning Approach with Policy Implications,2025,10.2139/ssrn.5291590,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.31219/osf.io/w8hpe,Dynamics of Resource Allocation in O-RANs: An In-depth Exploration of On-Policy and Off-Policy Deep Reinforcement Learning for Real-Time Applications,2024,10.31219/osf.io/w8hpe,2,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.3139/9783446466081.004,"Lernen, die beste Policy auszuwählen: Policy-Gradient-Methoden",2020,10.3139/9783446466081.004,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1109/ddcls.2018.8515994,Adaptive Natural Policy Gradient in Reinforcement Learning,2018,10.1109/ddcls.2018.8515994,5,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.23919/ecc.2019.8795816,Practical Reinforcement Learning of Stabilizing Economic MPC,2019,10.23919/ecc.2019.8795816,40,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/intercon67304.2025.11244701,Leveraging Generative Models for Efficient Policy Learning in Offline Reinforcement Learning,2025,10.1109/intercon67304.2025.11244701,2,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.21276/jccci/2025.v1.i1.4,Adaptive Trade Exception Handling in Financial Institutions: A Reinforcement Learning Approach with Dynamic Policy Optimization,2025,10.21276/jccci/2025.v1.i1.4,2,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.4324/9780203441367.ch1,Introduction,1998,10.4324/9780203441367.ch1,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.5772/5273,Reinforcement Learning in System Identification,2008,10.5772/5273,5,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-3-540-74958-5_70,Transfer Learning in Reinforcement Learning Problems Through Partial Policy Recycling,,10.1007/978-3-540-74958-5_70,33,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.55248/gengpi.07.0626.17a08,Multi-Agent Reinforcement Learning for Intelligent Traffic Signal Control Using Proximal Policy Optimization and SUMO Simulation,2026,10.55248/gengpi.07.0626.17a08,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.3390/math12020280,Neural Network Algorithm with Reinforcement Learning for Microgrid Techno-Economic Optimization,2024,10.3390/math12020280,13,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.4324/9780203441367-6,Introduction: economic integration and industrial policy,2002,10.4324/9780203441367-6,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6945427,"Reinforcement Learning for Timing-Optimized Greenhouse Climate Control: Integrating Growth Prediction, Market Dynamics, and Economic Constraints",2026,10.2139/ssrn.6945427,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icmlc.2004.1382332,Policy gradient fuzzy reinforcement learning,,10.1109/icmlc.2004.1382332,5,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/tpwrs.2024.3371833/mm1,Economic Emission Dispatch with Stochastic Renewable Power and Voltage Source Converters via Reinforcement Learning Multi-Objective Differential Evolution_supp1-3371833.doc,,10.1109/tpwrs.2024.3371833/mm1,0,component,reinforcement learning economic policy
crossref,https://doi.org/10.1016/b978-0-08-013406-2.50013-4,Social and Economic Policy,1969,10.1016/b978-0-08-013406-2.50013-4,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1109/adprl.2007.368181,The Knowledge Gradient Policy for Offline Learning with Independent Normal Rewards,2007,10.1109/adprl.2007.368181,7,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icmlc.2008.4620736,Incremental least squares policy iteration in reinforcement learning for control,2008,10.1109/icmlc.2008.4620736,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.1710583,"Technology Adoption, Social Learning, and Economic Policy",2010,10.2139/ssrn.1710583,1,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/iccv.2017.43,Tracking as Online Decision-Making: Learning a Policy from Streaming Videos with Reinforcement Learning,2017,10.1109/iccv.2017.43,83,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1017/9781009711067.011,Reinforcement Learning: Model Free,2026,10.1017/9781009711067.011,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1109/ijcnn54540.2023.10191476,Explicitly Learning Policy Under Partial Observability in Multiagent Reinforcement Learning,2023,10.1109/ijcnn54540.2023.10191476,2,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1023/a:1007678930559,Convergence Results for Single-Step On-Policy Reinforcement-Learning Algorithms,2000,10.1023/a:1007678930559,423,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.jedc.2022.104497,Reinforcement Learning Equilibrium in Limit Order Markets,2022,10.1016/j.jedc.2022.104497,1,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.5477673,Interpretable Reinforcement Learning for Distribution System Restoration via Imitation Learning-Based Decision Tree Policy Extraction,2025,10.2139/ssrn.5477673,1,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icc59461.2026.11587290,AdaMo: Adaptive Multimodal Policy Learning for Joint Coverage Optimization via Deep Reinforcement Learning,2026,10.1109/icc59461.2026.11587290,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1145/3427773.3427871,Towards Off-policy Evaluation as a Prerequisite for Real-world Reinforcement Learning in Building Control,2020,10.1145/3427773.3427871,4,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1006/game.1997.0619,"Coordination, “Magic,” and Reinforcement Learning in a Market Entry Game",1998,10.1006/game.1997.0619,138,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2118/0921-0046-jpt,Reinforcement Learning Enables Field-Development Policy Optimization,2021,10.2118/0921-0046-jpt,1,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4393763,A New Approach for Drone Tracking with Drone Using Proximal Policy Optimization Based Distributed Deep Reinforcement Learning,2023,10.2139/ssrn.4393763,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1007/979-8-8688-0273-7_8,Policy Gradient Algorithms,2024,10.1007/979-8-8688-0273-7_8,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-981-15-4095-0_5,Policy Gradient,2020,10.1007/978-981-15-4095-0_5,5,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1038/s41598-024-80774-8,Continual deep reinforcement learning with task-agnostic policy distillation,2024,10.1038/s41598-024-80774-8,17,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1101/2021.07.11.21260328,A reinforcement learning model to inform optimal decision paths for HIV elimination <sup>1</sup>,2021,10.1101/2021.07.11.21260328,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/cac59555.2023.10450392,M2S2: A Policy Transfer Framework for Deep Reinforcement Learning,2023,10.1109/cac59555.2023.10450392,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4661993,On-Demand Cold Start Frequency Reduction with Off-Policy Reinforcement Learning in Serverless Computing,2023,10.2139/ssrn.4661993,1,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4552911,Multimodal Surrogate-Enhanced Deep Reinforcement Learning for Policy Optimization of Subsurface Energy Systems,2023,10.2139/ssrn.4552911,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-1-4842-9606-6_11,Advanced Policy Gradient Methods,2023,10.1007/978-1-4842-9606-6_11,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.21203/rs.3.rs-4485071/v1,Ventilator Treatment Policy Control based on BCQ off-line Deep Reinforcement Learning,2024,10.21203/rs.3.rs-4485071/v1,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.7051278,Regime-aware Risk-sensitive Reinforcement Learning for Trading: A Controlled Study of CVaR-constrained Policy Optimization under Distribution Shift,2026,10.2139/ssrn.7051278,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4191586,Reinforcement Learning for Household Finance: Designing Optimal Policy via Responsiveness,2022,10.2139/ssrn.4191586,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1109/caibda53561.2021.00025,Reinforcement Learning with Deep Deterministic Policy Gradient,2021,10.1109/caibda53561.2021.00025,83,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.econmod.2022.106078,Portfolio constructions in cryptocurrency market: A CVaR-based deep reinforcement learning approach,2023,10.1016/j.econmod.2022.106078,66,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/978-3-030-59238-7_3,Reinforcement Learning,2020,10.1007/978-3-030-59238-7_3,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1017/9781009711067.010,Reinforcement Learning: Model Based,2026,10.1017/9781009711067.010,0,book-chapter,reinforcement learning economic policy
crossref,https://doi.org/10.1109/icft66708.2025.11336292,Reinforcement Learning for Robotic Singulation: Policy Space Impact on Interactive Manipulation,2025,10.1109/icft66708.2025.11336292,4,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.23919/acc50511.2021.9482765,Reinforcement Learning based on MPC and the Stochastic Policy Gradient Method,2021,10.23919/acc50511.2021.9482765,16,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.54254/2755-2721/2025.tj23321,Policy Gradient Methods in Deep Reinforcement Learning,2025,10.54254/2755-2721/2025.tj23321,2,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.neucom.2024.128677,Off-policy safe reinforcement learning for nonlinear discrete-time systems,2025,10.1016/j.neucom.2024.128677,14,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.23919/eusipco63237.2025.11226042,Riemannian Q-Functions for Policy Iteration in Reinforcement Learning,2025,10.23919/eusipco63237.2025.11226042,0,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6328751,Resolving the Energy-Time Coupling: A Deep Reinforcement Learning-Based Destroy Policy for Pickup-and-Delivery Routing,2026,10.2139/ssrn.6328751,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/coginf.2010.5599681,Reinforcement learning for multi-agent patrol policy,2010,10.1109/coginf.2010.5599681,9,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1145/3583131.3590512,Rethinking Population-assisted Off-policy Reinforcement Learning,2023,10.1145/3583131.3590512,8,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6418059,Tacit Collusion via Reinforcement Learning Algorithms: A Game-Theoretic Analysis and Its Implications for Antitrust Policy in Digital Markets,2026,10.2139/ssrn.6418059,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.6179586,The Policy Frontier: Balancing Profitability and Equity in Public Autonomous Mobility with Deep Reinforcement Learning,2026,10.2139/ssrn.6179586,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1016/j.eap.2026.06.050,GDP nowcasting with machine learning: Evaluating forecast accuracy for South Africa during economic crises,2026,10.1016/j.eap.2026.06.050,0,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.2139/ssrn.4623649,Reinforcement Learning with Multi-Policy Movement Strategy for Weakly Supervised Temporal Sentence Grounding,2023,10.2139/ssrn.4623649,0,posted-content,reinforcement learning economic policy
crossref,https://doi.org/10.1109/cac63892.2024.10864890,Heterogeneous Policy Network Reinforcement Learning for UAV Swarm Confrontation,2024,10.1109/cac63892.2024.10864890,2,proceedings-article,reinforcement learning economic policy
crossref,https://doi.org/10.1007/s10489-022-04297-3,Off-policy and on-policy reinforcement learning with the Tsetlin machine,2023,10.1007/s10489-022-04297-3,7,journal-article,reinforcement learning economic policy
crossref,https://doi.org/10.1016/b978-0-443-14081-5.00041-6,Safe Policy Optimization for Reinforcement Learning in Robotics,2026,10.1016/b978-0-443-14081-5.00041-6,0,book-chapter,reinforcement learning economic policy
