source,record_id_or_url,title,year,doi,cited_by_count,type,search_topic
openalex,https://openalex.org/W1580965213,How Productive is Public Capital? A Meta-Analysis,2008,10.2139/ssrn.1088651,9,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4399864264,MODERN TRENDS IN PERSONAL INCOME TAXATION IN EU COUNTRIES AND UKRAINE,2024,10.30525/2592-8813-2024-spec-4,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W4411598810,Rethinking work,2025,10.4337/9781035301904.00030,1,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W4395443662,Using deep reinforcement learning to promote sustainable human behaviour on a common pool resource problem,2024,10.48550/arxiv.2404.15059,1,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4360975884,USING THE EXPERIENCE OF DEVELOPED COUNTRIES IN THE TAXATION SYSTEM IN THE CONDITIONS OF DIGITAL ECONOMY,2023,10.5281/zenodo.7772459,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W4380369127,What kind of innovation state matters for social justice? Learning from Poulantzas and going beyond,2023,10.1007/s43253-023-00099-6,8,article,AI economist taxation redistribution
openalex,https://openalex.org/W4407285920,Human rights and taxation in the digital economy: data tax and the right to science,2024,10.1017/elo.2024.51,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W3152205584,The Future of Work in Africa,2021,10.1007/978-3-030-46590-2_9,6,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W4404358238,No City for Workers: Housing Affordability Trends and Public Policy Implications in Milan,2024,10.17645/up.8654,6,article,AI economist taxation redistribution
openalex,https://openalex.org/W4385859432,Vulnerable Households in the Energy Transition,2023,10.1007/978-3-031-35684-1,10,book,AI economist taxation redistribution
openalex,https://openalex.org/W4365804552,Value extraction and institutions in digital capitalism: Towards a law and political economy synthesis for competition law,2022,10.1017/elo.2023.2,12,article,AI economist taxation redistribution
openalex,https://openalex.org/W4387845249,"Profit-making, costs, and investments in the digitalization of retailing—The uneven trajectories of Carrefour, Amazon and Walmart (1995–2019)",2023,10.1177/10245294231204973,10,article,AI economist taxation redistribution
openalex,https://openalex.org/W2090006927,Competitiveness of Romanian Manufacturing Industry,2014,10.1016/s2212-5671(14)00103-8,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W3174770416,Agent-Based Modeling as a Legal Theory Tool,2021,10.3389/fphy.2021.666386,9,article,AI economist taxation redistribution
openalex,https://openalex.org/W2139008685,On investment decisions in liberalized electricity markets: the impact of price caps at the spot market,2008,,3,report,AI economist taxation redistribution
openalex,https://openalex.org/W7128433527,Resisting the Rule of the Rich,2026,10.21201/2025.000113,5,report,AI economist taxation redistribution
openalex,https://openalex.org/W3121363283,"Will robots automate your job away? Full employment, basic income, and economic democracy",2019,10.31228/osf.io/udbj8,8,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W3095383722,An interdisciplinary analysis on the state formation and kingship in the Predynastic Egypt,2020,10.17169/refubium-27409,1,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W119878961,Three essays on fiscal federalism,2009,,1,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4406872678,"Exploring policy responses to labour-saving technologies: An assessment of basic income, job guarantee, and working time reduction",2025,10.1016/j.jpolmod.2025.01.001,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W4386776109,"Rethinking Humanity: Five Foundational Sector Disruptions, the Lifecycle of Civilizations, and the Coming Age of Freedom",2020,10.61322/kzau1512,13,report,AI economist taxation redistribution
openalex,https://openalex.org/W4200059832,The taxation of artificial intelligence between new taxes and additional incentives,2021,10.13166/wsge//wjco5956,0,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W175876169,Drug Legalization: The Importance of Asking the Right Question Symposium on Drug Decriminalization,1989,,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W4407928101,"Technological and Institutional (Co)Evolutions, Revisited by (Political) Economists",2025,10.24818/ea/2025/68/6,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W207084790,Costs and Consequences of Federal Telecommunications Regulations,2006,,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W3086507945,Explaining Italian tax compliance: A historical analysis,2018,,4,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W4391546012,Schwartz Human Values and the Economic Performance,2024,10.18564/jasss.5023,11,article,AI economist taxation redistribution
openalex,https://openalex.org/W2621328990,Economic Models of Planned Temporary Migration,1983,,4,report,AI economist taxation redistribution
openalex,https://openalex.org/W131743013,Underdevelopment and labour migration : the contract labour system in Namibia,1996,,6,report,AI economist taxation redistribution
openalex,https://openalex.org/W1611801674,Development of Direct Democracy in Swiss Cantons between 1997 and 2003,2009,,8,report,AI economist taxation redistribution
openalex,https://openalex.org/W1889855588,Strategic lobbying and taxation choice : a political economy of trade policy analysis,1999,,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W3152536429,The Insurance Value of Financial Aid,2021,10.3386/w28669,3,report,AI economist taxation redistribution
openalex,https://openalex.org/W7154160970,Forecasting the Economic Effects of AI,2026,10.3386/w35046,0,report,AI economist taxation redistribution
openalex,https://openalex.org/W4408125615,Excise Taxation Strategies for Enhancing Revenue Generation and Environmental Compliance in Oil and Gas Markets,2025,10.55248/gengpi.6.0225.0954,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W1775123861,"Politics of preferential development: Trans-global study of affirmative action and ethnic conflict in Fiji, Malaysia and South Africa",2013,10.22459/ppd.07.2013,17,book,AI economist taxation redistribution
openalex,https://openalex.org/W4409110811,"Industrial Policy: Always Dismissed, Always Deployed",2025,10.3790/vaw.2025.1457606,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W4211124244,It's the land stupid! The moral economy of resource ownership in Papua New Guinea,1997,10.22459/gcppr.03.2013,11,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W122917907,Wages and Employment in Less-Developed Countries,1970,,7,report,AI economist taxation redistribution
openalex,https://openalex.org/W2124238551,Firms' location under taste and demand heterogeneity,2008,,5,report,AI economist taxation redistribution
openalex,https://openalex.org/W2942868903,Taxation and economic diversification as tools for a sustainable economy: lessons from Canada,2018,,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4248457566,,2020,10.3326/pse.44.1,2,paratext,AI economist taxation redistribution
openalex,https://openalex.org/W4393206259,Building an Olive-Shaped Society,2024,10.1007/978-981-97-0804-8,3,book,AI economist taxation redistribution
openalex,https://openalex.org/W2160394918,"Time, discount rate and public decision-making",1987,,3,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W2273346789,Budget deficits and macroeconomic performance in Kenya (1963-2007): an empirical analysis,2009,,9,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4395956153,"China-ASEAN Bilateral Digital Trade under the RCEP Digital Trade Framework: Current situations, Challenges, and Responses",2024,10.54097/kckpj871,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W7137741440,The AI Matrix,2025,,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W3122209998,"Integration, Federalism and Cohesion in the European Community: Lessons from Canada",1993,,2,book,AI economist taxation redistribution
openalex,https://openalex.org/W4403006971,Tax Credits and Household Behavior: The Roles of Myopic Decision-Making and Liquidity in a Simulated Economy,2024,10.48550/arxiv.2408.10391,1,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W2516290898,International redistribution : normative foundations and issues of implementation,1998,,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W3119476755,"Proportional Representation, Political Responsiveness and Child Mortality",2019,10.2139/ssrn.3483967,1,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4410144920,Post-Labor Economics: A Systematic Review,2025,10.20944/preprints202504.0444.v2,1,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W1537389701,"Health care financing over the life cycle, universal medical vouchers and welfare",2010,10.13016/m2154dr9c,3,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4410768473,Post-Labor Economics: A Systematic Review,2025,10.20944/preprints202504.0444.v3,1,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W7133515888,Labour’s economic narrative in turbulent times: the limits of growth,2026,10.1057/s41293-026-00302-2,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W4391922181,Business model innovation in the digital economy,2023,10.36690/bm-id-eu,4,book,AI economist taxation redistribution
openalex,https://openalex.org/W2132654547,"Petty capitalism, perfecting capitalism or post-capitalism? : lessons from the Argentinian barter network",2002,,12,report,AI economist taxation redistribution
openalex,https://openalex.org/W1492770744,Consumer Choice in the Auto Insurance Market,1994,,9,article,AI economist taxation redistribution
openalex,https://openalex.org/W2981524636,The problem of self-devouring growth,2019,10.17157/mat.6.3.736,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W4407140969,THE ECONOMICS OF UNIVERSAL BASIC INCOME,2025,10.47743/jopafl-2024-33-10,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W3008711425,A Noi! Income Inequality and Italian Fascism: Evidence from Labour and Top Income Shares,2020,,2,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4226352603,Statistical analysis of activity of insurance companies of Ukraine by cluster analysis tools,2022,10.33108/galicianvisnyk_tntu2022.01.007,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W2807102807,Collaboration Vouchers: A Policy to Increase Population Wellbeing,2018,10.3390/soc8020037,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W4410007391,"Compositional Inequality: Measurement, Stylized Facts, and Theoretical Aspects",2025,10.1080/09538259.2025.2492253,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W4409471496,Why Americans Voted for Trade Protectionism Again: A Review of Political-Economic Models,2025,10.4236/me.2025.164029,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W3130748815,The first oil war : implications of the Gulf crisis in the oil market,1990,,9,article,AI economist taxation redistribution
openalex,https://openalex.org/W7139472380,"Distributional impacts of carbon taxation and revenue recycling: a behavioural microsimulation. ESRI WP626, June 2019",2019,,0,report,AI economist taxation redistribution
openalex,https://openalex.org/W3173343759,Policy Mix During a Pandemic Crisis: A Review of the Debate on Monetary and Fiscal Responses and the Legacy for the Future,2022,10.1007/978-3-031-10302-5_11,6,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W2287972300,Minerals policy and taxation in the new South Africa : an analysis of proposed ANC policy,1995,,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4411841699,"Institutions, history, antagonisms, and development: the contributions of Daron Acemoglu, Simon Johnson, and James A. Robinson",2025,10.1111/sjoe.12599,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W4378619511,Energy-Based Economic Sustainability Protocols,2023,10.3390/app13116554,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W4389096400,"Wealth, Inheritance, and Concentration: An ‘Old’ New Perspective on Italy and its Regions from Unification to the Great War",2023,10.31235/osf.io/5psha,3,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W3009805657,The Role of Economic Analysis in Public Range Management,1982,,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W3027001141,Reaching For Equality: Essays in Education and Gender Economics,2020,,20,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W1942829337,"Economic development in the backward regions of Yugoslavia, 1953-64",1968,10.5287/ora-vqje0e6jj,3,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4255526034,"An Integrated Approach to Redistribution: Issues of Policy, Economics and Information",1990,10.26686/wgtn.16947322.v1,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W3124919082,Irish Medical Care Resources: An Economic Analysis,1985,,3,book,AI economist taxation redistribution
openalex,https://openalex.org/W4200511813,Abstracts of XI International Scientific and Practical Conference,2021,10.46299/isg.2021.ii.xi,7,conference-abstract,AI economist taxation redistribution
openalex,https://openalex.org/W1489219003,European Tax Harmonization and the Implications for U.S Tax Policy,1996,,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W2565428875,"Globalisation, economic policy and the new dualism in the South African economy",2001,10.4102/sajems.v4i3.2660,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W2805438078,An Examination of Sectoral Growth’s Impact on Income Inequality in the United States,2018,,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W3113275832,Is decarbonization achievable? : essays on the economics of the energy transition,2020,10.70675/167f82cdzcff9z41b4zbd37z40b4b19946a1,1,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W1591850723,THE RESURGENCE OF ITALIAN UNIONS?,1999,10.2307/jj.7079918.11,16,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W2796248746,What's Not to like about Being a Lawyer?,2000,10.2307/797468,8,article,AI economist taxation redistribution
openalex,https://openalex.org/W3202634176,How Can Economists Help Human Rights Practitioners to Measure Changes in Economic Inequalities?,2021,10.1017/9781009006545.005,0,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W3123874051,"The Welfare State, Redistribution and the Economy, Reciprocal Altruism, Consumer Rivalry and Second Best",2004,10.2139/ssrn.572801,0,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W7164584231,Robot taxation as a fiscal policy instrument for sustainable employment: A scoping review with implications for developing economies,2026,10.14254/jems.2026.11-1.10,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W4416914501,Taxation in agriculture: an evaluation of the Italian land cadastre as a tool for identifying incomes in the agricultural sector,2025,10.36253/aestim-17112,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W4321327341,Measuring top income shares in the UK,2023,10.1093/jrsssa/qnac008,7,article,AI economist taxation redistribution
openalex,https://openalex.org/W2225391339,A macroeconomic model for a developing country : estimation and simulation of a macroeconometric model for Iran (1959-1993),1996,,3,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4410283179,THE SIGNIFICANCE OF RELIGIOUS VALUES IN FORMING SUSTAINABLE LIFE AND ECONOMIC PROGRESS,2025,10.63125/ev1csz66,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W3145516234,Regulation:Managing the Antinomies of Economic Vice and Virtue,2017,,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W4391465775,Development Resilience as the Scope of Social Protection,2024,10.1007/978-3-031-50747-2_2,5,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W4385801875,Household financial decision making,2023,10.4337/9781802204179.00033,7,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W3198387033,Social Construction and the Progressivity of Local Tax Relief,2021,10.2139/ssrn.3916638,2,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W88966649,Islam and the Economic Challenge,1993,,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W931442959,Essays in African Land Law,2011,,11,book,AI economist taxation redistribution
openalex,https://openalex.org/W4375860936,Mandated media innovation impacts on knowledge dissemination in workplace training,2023,10.1080/14778238.2023.2209745,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W2539686338,Acknowledging Intergenerational Injustice: Implications for Redistributive Policy Attitudes,2016,,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W2624268066,Reasons for Doing Good: Behavioural Explanations of Prosociality in Economics,2017,10.14254/2071-789x.2017/10-1/9,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W4213241545,Switzerland,2003,10.5089/9781451807257.002,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W2151583366,Revisión de la literatura empírica acerca de la relación entre descentralización fiscal y crecimiento económico,2011,10.22136/est002011109,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W4406677356,Postcapitalist Countrysides: From commoning to community wealth building,2025,10.14324/111.9781800087675,3,book,AI economist taxation redistribution
openalex,https://openalex.org/W2312526637,The struggle in Bangladesh,1972,10.1080/14672715.1972.10406271,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W801601589,"The persistence of poverty in post-apartheid South Africa : assets, livelihoods and differentiation in KwaZulu-Natal, 1993-2004.",2008,,4,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W751388934,Essays on the Political Economy of Public Expenditures,2011,,2,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W1527839185,Happy Families - Translating Positive Psychology into Family Law,2008,,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W2937867134,Rainfall variability and groundwater availability for irrigation in Sub-Saharan Africa: evidence from the Niayes region of Senegal,2018,,1,report,AI economist taxation redistribution
openalex,https://openalex.org/W3172825371,The ‘future’ of urban rent from the perspective of the metropolitan territorial plan of Naples [Il “futuro della rendita” nella prospettiva del piano territoriale metropolitano di Napoli],2020,10.48264/vvsiev-20202704,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W2592974812,Ricardo Revisited: Benefits from Trade and the Role of Non-Convex Technologies,2017,10.4236/tel.2017.72022,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W4362671905,Review of the Role of Trade in the Work of the Fund,2023,10.5089/9798400237805.007,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W2806254414,The Consequences of Public Utility Regulation of Hospitals,1974,10.7907/m67kv-7j109,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W4386714195,Systematic Literature Review of Customs Fees Through Schools of Economic Thought and their Role in Supporting the State Treasury,2023,10.48165/sajssh.2023.4411,1,review,AI economist taxation redistribution
openalex,https://openalex.org/W3120312487,"Eroded Rule of Law, Endemic Violence and Social Injustice in Brazil",2020,10.18690/lexonomica.12.2.211-242.2020,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W4383374981,Labour and social policies for the green transition,2023,10.1787/028ffbeb-en,5,report,AI economist taxation redistribution
openalex,https://openalex.org/W2168551356,"Social Capital, Social Networks, and Refugee Migration: An Exploration of the Livelihood Strategies of Durban Congolese Refugees",2005,,10,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W7135948912,"AI, Automation, and New Socioeconomic Inequalities",2019,,0,book,AI economist taxation redistribution
openalex,https://openalex.org/W1571741715,Accounting for Daily Bundesbank and federal reserve intervention : A friction model with a GARCH application,1994,,3,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4414436199,The Global Economic Model in Crisis: An Analysis of the Obstacles to the Sustainable Development Goals,2025,10.3390/su17198537,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W4376167444,LOPT: Learning Optimal Pigovian Tax in Sequential Social Dilemmas,2025,10.52202/085713-1229,1,conference-paper,AI economist taxation redistribution
openalex,https://openalex.org/W2649075633,A Political-Economic Rationale for Coupled Welfare Transfer Policies,1989,10.22004/ag.econ.198488,2,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W2746024285,Whatever happened to Italy? The Crisis of the Italian Pattern of Development in the Era of Globalization,2016,10.30958/ajss.3-4-3,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W4282934029,The Impact of Tourism on the Intersectoral Development in Azerbaijan,2022,10.37394/232015.2022.18.68,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W81475180,Financial intermediation and economic performance in Zimbabwe,2001,,1,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4403909826,Reform or transform? A spectrum of stances towards the economic status quo within ‘new economics’ discourses,2024,10.1332/27523349y2024d000000025,9,article,AI economist taxation redistribution
openalex,https://openalex.org/W2285211153,The impact of social and economic policies on older people in Ireland.,1993,,9,report,AI economist taxation redistribution
openalex,https://openalex.org/W3024246787,Intergenerational risk sharing,1988,10.1016/0047-2727(88)90070-9,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W1564724557,Educational financing and improvement: conceptual issues and policy debates in the UK,2003,10.24452/sjer.25.3.4657,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W2613077544,Renewable Energy Market in Namibia,2013,,5,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W2136471438,Public Spending in Italy,2002,10.1787/028561670507,7,report,AI economist taxation redistribution
openalex,https://openalex.org/W4405635938,"Wars, Depression, and Fascism: Income Inequality in Italy, 1900-1950",2024,10.2139/ssrn.5066155,4,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W1850655931,Tanzania and Vietnam: A Comparative Political Economy Of Economic Transition,2012,10.25501/soas.00013610,3,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W2329066800,""" Be Quiet "", mais modérément: Le rôle de l'État dans la pensée économique de Jeremy Bentham",1993,10.2307/3502379,5,article,AI economist taxation redistribution
openalex,https://openalex.org/W7152054792,A Framework for Understanding the Convergence of Geopolitical Fragmentation and AI-Driven Economic Concentration,2026,10.20944/preprints202604.0074.v2,0,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W7135239925,Towards a foundational platform for generative agents in simulated city environment,2026,10.1371/journal.pcsy.0000093,4,article,AI economist taxation redistribution
openalex,https://openalex.org/W1561590234,"The politics of land in Levubu, Northern Province c.1935-1998",2000,,4,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W2150981557,The political economy of international inequality : a test of dependency theory,1976,,2,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4408209597,The rise of Agentic AI across industries,2024,10.63337/term.2024.06.07,0,article,AI economist taxation redistribution
openalex,https://openalex.org/W4411403854,"Green path towards environmental sustainability: integrating role of energy equity, environmental justice, and energy transition in selected high-income economies",2025,10.1057/s41599-025-05246-4,9,article,AI economist taxation redistribution
openalex,https://openalex.org/W4399770189,"Financial, Staffing and Societal Sustainability of Dutch Health Care",2024,10.1007/978-3-031-58564-7,6,book,AI economist taxation redistribution
openalex,https://openalex.org/W2943184650,How to revive productivity growth,2019,,3,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4367557162,THE ECONOMISTS AND THE PRESS IN ITALY FROM THE END OF THE XIX CENTURY TILL FASCISM: THE CASE OF LUIGI EINAUDI,2023,10.31235/osf.io/7wn4t,0,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W4406374020,The Future of Work in the Era of AI,2025,10.2139/ssrn.5096069,0,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W2603111703,‘These new rights’: social security in the postwar Italian debate,2017,10.1080/1354571x.2017.1286097,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W4394891953,"Proceedings of the 10th International Scientific and Practical Conference «Science, Education, Innovation: Topical Issues and Modern Aspects»",2024,10.51582/interconf.2024.196,5,book,AI economist taxation redistribution
openalex,https://openalex.org/W7172182421,Inflation and the redistribution of income and net worth of Canadian households : 1950-1967.,1971,10.82308/15640,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W1480061137,Social policy implications for the care and welfare of children affected by HIV/AIDS in Kwazulu-Natal.,1998,,7,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W1842534911,The distributional impacts of agricultural programs,1982,,3,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W1561615425,The institutional transformation of social transformation of social policy in East Central Europe : Poland and Hungary in comparative and historical perspective,2010,10.26481/dis.20101221mp,9,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W2302791025,"Sloppy Joe, Slop, Sloppy Joe: How USDA Commodities Dumping Ruined the National School Lunch Program",2008,,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W4255943411,"Rural dynamics and peasant resistance in Southern Kyrgyzstan, 1929-1930",2008,10.4000/monderusse.6153,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W4379053743,The water pivot: transforming unsustainable consumption to valuing water as a resource for life,2023,10.3389/frsus.2023.1177574,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W1567012419,Mending Walls: The Economic Aspects of Israeli-Palestinian Peace,2000,,6,article,AI economist taxation redistribution
openalex,https://openalex.org/W4384569408,,2023,10.56407/bs.agrarian/1.2023,3,paratext,AI economist taxation redistribution
openalex,https://openalex.org/W1575398493,"Economic and policy implications of urban air pollution in the United States, 1970 to 2000",2004,,5,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W7162478600,AI Transformation: Economic Frameworks for the Intelligence Age,2026,,0,report,AI economist taxation redistribution
openalex,https://openalex.org/W1508046225,Legal Theoretic Inadequacy and Obesity Epidemic Analysis,2008,,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W155348975,"Is the ""Invisible Hand"" Biased? Metropolitan Fragmentation and Individual Choice",1977,10.7907/m59ht-3wb51,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W280124253,Legalized Gambling Activities as Subsidized by Taxpayers,1995,,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W322889368,"Federal Fairness to State Taxpayers: Irrationality, Unfunded Mandates, and the ""SALT"" Deduction",2008,10.36644/mlr.106.5.federal,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W2963539832,Robotization and Welfare Scenarios,2019,,1,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W432597815,Takings and Endangered Species Protection,1999,10.22004/ag.econ.131701,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W2786332905,Labour market and social policy in Italy. Challenges and changes,2016,,2,book,AI economist taxation redistribution
openalex,https://openalex.org/W4387928489,A Better Match for Drivers and Riders: Reinforcement Learning at Lyft,2023,10.48550/arxiv.2310.13810,2,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W7119122391,Takers Not Makers: The unjust poverty and unearned wealth of colonialism,2025,10.21201/2024.000050,4,report,AI economist taxation redistribution
openalex,https://openalex.org/W4388043932,Implementing the Global Minimum Tax: Policy Recommendations for Vietnam,2023,10.25041/plr.v4i2.3170,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W4378382033,Capitalist Disruptions and the Democratic Retreat: A US–EU–China Comparison,2023,10.55271/jps000116,1,report,AI economist taxation redistribution
openalex,https://openalex.org/W7118858184,Household Finance in Retrospect and Prospect,2026,10.3386/w34621,1,report,AI economist taxation redistribution
openalex,https://openalex.org/W2800015288,Personalized medicine industry model development,2017,10.30924/mjcmi/2017.22.2.49,3,article,AI economist taxation redistribution
openalex,https://openalex.org/W7126098238,SYSTEM INTEGRATION IN CUSTOMS FOR TAX COLLECTION EFFICIENCY: A BIBLIOMETRIC AND SCIENCE-MAPPING ANALYSIS,2025,10.35631/jistm.1041004,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W4225813402,Global Fintech,2022,10.7551/mitpress/13673.001.0001,6,book,AI economist taxation redistribution
openalex,https://openalex.org/W2590714046,From Centralized to Decentralized Service: Mental Health and Psychiatry in Malaysia,2017,10.1007/978-1-4899-7999-5_12,2,book-chapter,AI economist taxation redistribution
openalex,https://openalex.org/W3088796693,In-kind transfers and home production,2020,10.1007/s11150-020-09509-8,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W1516983405,The effect of asset impairment (IAS 36) in improving the quality of accounting information according to users' perspective : evidence from Jordan,2013,,10,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W2741895790,AVERAGE EFFECTIVE TAX RATES OF TURKEY IN EU ACCESSION PROCESS,2017,10.26560/iuifm.331642,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W3049012432,"Technical, Economic and Societal Effects of Manufacturing 4.0: Automation, Adaption and Manufacturing in Finland and Beyond",2020,10.1007/978-3-030-46103-4,13,article,AI economist taxation redistribution
openalex,https://openalex.org/W7213720509,Double taxation agreements: an assessment of their efficacy in the Equitable allocation of taxing and tax collection rights among State parties,2025,,0,dissertation,AI economist taxation redistribution
openalex,https://openalex.org/W4205791548,2021 Comprehensive Surveillance Review— Background Paper on Traction,2021,10.5089/9781513582764.007,2,article,AI economist taxation redistribution
openalex,https://openalex.org/W1606297230,Taiwan's Anti-Corruption Strategy: Suggestions for Reform,2010,,16,article,AI economist taxation redistribution
openalex,https://openalex.org/W2737762545,Dynamic CGE Model of the Chinese Economy for Fiscal and Financial Policy Analysis,2017,10.17265/1537-1514/2017.04.001,1,article,AI economist taxation redistribution
openalex,https://openalex.org/W4280550511,Preference Restrictions in Computational Social Choice: A Survey,2022,10.48550/arxiv.2205.09092,15,preprint,AI economist taxation redistribution
openalex,https://openalex.org/W3082743199,Achieving Inclusive Growth in the Asia Pacific,2020,10.22459/aigap.2020,2,book,AI economist taxation redistribution
